110,2,3,9,14,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,108,114
111,2,5,11,16,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,98,111,113
112,2,3,11,15,23,26,34,37,38,44,53,56,59,63,67,76,85,86,90,93,100,110,116
113,2,3,9,14,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,108,115
114,1,3,10,15,23,25,34,36,38,41,52,54,59,63,67,76,85,86,90,93,99,110,113
115,2,3,10,14,23,27,34,36,39,43,52,57,59,65,67,76,85,86,90,93,99,107,114
116,2,5,11,16,24,28,34,36,38,43,52,54,59,63,67,76,85,86,90,93,99,111,113
117,2,3,10,14,23,27,34,36,39,44,52,57,59,65,67,76,85,86,90,93,98,111,114
118,2,3,9,14,23,27,34,37,38,43,53,56,59,63,67,76,85,86,90,93,100,110,116
119,2,5,11,13,24,28,34,36,38,40,52,54,59,63,67,76,85,86,90,93,99,111,113
120,1,3,9,15,23,25,34,36,38,40,52,54,59,63,67,76,85,86,90,93,98,110,114
121,2,3,10,15,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,108,115
122,1,6,10,13,23,25,34,36,38,43,52,54,59,63,67,76,85,86,90,93,98,110,114
123,2,6,9,16,24,28,34,37,39,40,53,54,59,63,67,76,85,86,90,94,99,109,114
124,2,3,9,14,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,107,115
125,2,3,9,15,24,28,34,37,39,41,53,54,59,64,67,76,85,86,90,94,98,107,114
126,2,4,9,14,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,108,114
127,2,6,11,16,24,28,34,37,39,45,53,54,59,63,67,76,85,86,90,94,99,109,114
128,2,3,9,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,108,114
129,2,4,9,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,107,115
130,2,4,9,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,114
131,2,4,10,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,115
132,2,6,9,15,23,27,34,37,38,44,53,56,59,63,67,76,85,86,90,93,100,110,116
133,2,3,10,14,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,107,115
134,2,6,9,15,23,26,34,37,38,43,53,56,59,63,67,76,85,86,90,93,99,110,116
135,1,3,10,15,23,25,34,36,38,44,52,54,59,63,67,76,85,86,90,93,99,110,113
136,2,6,11,15,23,27,34,37,38,44,53,56,59,63,67,76,85,86,90,93,99,110,116
137,2,3,10,14,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,107,114
138,1,3,9,13,23,25,34,36,38,43,52,54,59,63,67,76,85,86,90,93,99,110,114
139,2,4,9,14,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,108,114
140,2,3,10,13,23,26,34,36,39,44,52,57,59,65,67,76,85,86,90,93,98,111,117
141,2,4,10,14,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,108,115
142,2,5,11,13,24,28,34,36,38,40,52,54,59,63,67,76,85,86,90,93,99,110,113
143,2,6,10,13,23,26,34,36,39,44,52,57,59,65,67,76,85,86,90,93,98,111,117
144,2,3,10,14,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,98,108,114
145,2,3,11,16,24,28,34,37,39,40,53,54,60,64,67,76,85,86,90,94,98,107,114
146,2,6,11,15,24,28,34,37,39,40,53,54,59,64,67,76,85,86,90,94,99,109,114
147,2,3,10,14,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,108,115
148,2,4,9,14,23,27,34,36,39,40,52,55,59,63,67,76,85,86,90,93,98,108,114
149,2,4,10,15,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,108,115
150,2,3,10,15,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,114
151,2,3,9,13,24,28,34,37,39,43,53,54,60,63,67,76,85,86,90,94,99,109,114
152,2,3,10,15,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,107,114
153,2,5,11,13,24,28,34,36,38,40,52,54,59,63,67,76,85,86,90,93,98,110,113
154,2,3,9,15,23,26,34,37,38,44,53,56,59,63,67,76,85,86,90,93,100,110,116
155,2,3,10,13,23,27,34,36,39,44,52,57,59,65,67,76,85,86,90,93,98,107,114
156,2,4,10,14,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,108,114
157,2,3,10,15,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,108,114
158,2,4,10,15,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,107,115
159,2,4,9,14,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,107,114
160,2,4,9,14,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,107,115
161,2,4,10,14,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,108,114
162,2,3,11,13,24,28,34,36,38,40,52,54,59,63,67,76,85,86,90,93,99,111,113
163,2,6,10,13,23,27,34,36,39,41,52,57,59,65,67,76,85,86,90,93,99,111,114
164,2,3,10,15,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,107,114
165,2,6,10,14,23,27,34,36,39,44,52,57,59,65,67,76,85,86,90,93,99,111,117
166,2,4,9,15,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,114
167,2,4,9,15,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,107,115
168,2,3,10,13,23,27,34,36,39,44,52,57,59,65,67,76,85,86,90,93,98,111,114
169,2,4,9,15,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,98,107,114
170,2,3,11,16,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,99,111,113
171,2,4,9,14,23,27,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,107,114
172,2,3,11,14,23,27,34,37,38,41,53,56,59,63,67,76,85,86,90,93,100,110,116
173,2,4,10,14,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,107,114
174,2,6,10,14,23,27,34,36,39,43,52,57,59,65,67,76,85,86,90,93,99,107,114
175,2,4,10,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,108,115
176,2,4,10,15,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,98,108,115
177,2,4,10,14,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,107,114
178,2,3,10,14,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,108,115
179,2,4,9,14,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,108,114
180,1,3,10,15,23,25,34,36,38,43,52,54,59,63,67,76,85,86,90,93,99,110,113
181,2,5,11,13,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,99,111,113
182,2,6,11,13,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,98,110,113
183,2,3,9,14,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,107,115
184,2,6,10,13,23,26,34,36,39,43,52,57,59,65,67,76,85,86,90,93,98,107,117
185,1,3,10,15,23,25,34,36,38,40,52,54,59,63,67,76,85,86,90,93,98,107,114
186,2,4,9,15,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,107,115
187,2,6,11,16,24,28,34,36,38,43,52,54,59,63,67,76,85,86,90,93,98,110,113
188,2,4,10,14,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,108,114
189,2,3,10,13,23,26,34,36,39,44,52,57,59,65,67,76,85,86,90,93,99,111,117
190,2,3,11,15,24,28,34,37,39,43,53,54,59,64,67,76,85,86,90,94,98,107,114
191,2,3,9,15,23,27,34,37,38,44,53,56,59,63,67,76,85,86,90,93,99,110,116
192,2,4,9,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,115
193,2,6,9,14,23,26,34,37,38,44,53,56,59,63,67,76,85,86,90,93,99,110,116
194,2,3,9,14,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,108,115
195,2,6,11,16,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,99,111,113
196,2,4,9,14,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,107,114
197,2,3,9,15,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,108,115
198,2,3,10,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,107,115
199,2,6,9,15,23,26,34,37,38,41,53,56,59,63,67,76,85,86,90,93,99,110,116
200,2,3,10,14,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,114
201,2,4,9,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,107,114
202,2,3,9,15,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,108,114
203,2,3,11,15,24,28,34,37,39,45,53,54,60,63,67,76,85,86,90,94,98,107,114
204,2,6,10,13,23,27,34,36,39,41,52,57,59,65,67,76,85,86,90,93,98,111,117
205,1,3,9,15,23,25,34,36,38,40,52,54,59,63,67,76,85,86,90,93,99,110,113
206,2,4,9,15,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,108,114
207,2,4,9,15,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,98,107,115
208,2,4,10,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,108,114
209,2,4,10,15,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,108,114
210,2,3,9,14,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,107,114
211,2,4,9,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,108,115
212,2,3,11,14,23,26,34,37,38,41,53,56,59,63,67,76,85,86,90,93,99,110,116
213,2,3,11,16,24,28,34,36,38,41,52,54,59,63,67,76,85,86,90,93,99,111,113
214,2,6,10,14,23,26,34,36,39,41,52,57,59,65,67,76,85,86,90,93,99,107,114
215,2,4,9,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,108,115
216,2,3,9,14,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,107,114
217,2,3,10,14,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,98,107,114
218,2,3,10,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,114
219,2,5,11,16,24,28,34,36,38,43,52,54,59,63,67,76,85,86,90,93,99,110,113
220,2,3,9,15,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,108,115
221,1,3,9,15,23,25,34,36,38,40,52,54,59,63,67,76,85,86,90,93,98,107,114
222,2,3,10,14,23,26,34,36,39,41,52,57,59,65,67,76,85,86,90,93,99,107,114
223,2,6,11,15,23,26,34,37,38,43,53,56,59,63,67,76,85,86,90,93,99,110,116
224,2,3,10,15,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,108,115
225,2,4,10,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,107,114
226,2,3,9,15,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,108,114
227,2,3,9,14,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,107,114
228,1,3,10,13,23,25,34,36,38,43,52,54,59,63,67,76,85,86,90,93,98,110,113
229,2,4,9,14,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,108,114
230,2,3,11,16,24,28,34,36,38,41,52,54,59,63,67,76,85,86,90,93,98,111,113
231,1,3,10,15,23,25,34,36,38,40,52,54,59,63,67,76,85,86,90,93,98,107,113
232,2,3,10,14,23,27,34,36,39,41,52,57,59,65,67,76,85,86,90,93,99,111,117
233,2,6,11,13,24,28,34,36,38,40,52,54,59,63,67,76,85,86,90,93,98,110,113
234,2,4,9,15,23,27,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,108,114
235,2,3,11,15,23,27,34,37,38,44,53,56,59,63,67,76,85,86,90,93,99,110,116
236,2,3,10,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,107,114
237,2,4,10,14,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,107,114
238,2,3,10,14,23,27,34,36,39,41,52,57,59,65,67,76,85,86,90,93,98,107,114
239,2,6,10,14,23,26,34,36,39,43,52,57,59,65,67,76,85,86,90,93,98,107,117
240,2,6,10,14,23,26,34,36,39,44,52,57,59,65,67,76,85,86,90,93,98,111,117
241,2,3,9,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,107,114
242,2,3,9,15,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,108,115
243,1,3,9,15,23,25,34,36,38,41,52,54,59,63,67,76,85,86,90,93,98,110,113
244,2,6,11,15,23,26,34,37,38,43,53,56,59,63,67,76,85,86,90,93,100,110,116
245,2,3,9,15,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,114
246,2,3,9,15,23,27,34,37,38,43,53,56,59,63,67,76,85,86,90,93,100,110,116
247,2,3,10,15,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,107,115
248,2,6,10,14,23,27,34,36,39,44,52,57,59,65,67,76,85,86,90,93,98,111,117
249,2,3,9,13,24,28,34,37,39,43,53,54,60,63,67,76,85,86,90,94,98,107,114
250,2,6,10,14,23,26,34,36,39,44,52,57,59,65,67,76,85,86,90,93,99,111,114
251,1,3,9,13,23,25,34,36,38,43,52,54,59,63,67,76,85,86,90,93,99,107,114
252,2,5,11,13,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,99,110,113
253,2,4,10,14,23,27,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,107,115
254,2,4,9,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,107,114
255,2,4,10,15,23,27,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,108,115
256,2,6,11,13,24,28,34,36,38,40,52,54,59,63,67,76,85,86,90,93,99,110,113
257,2,3,9,15,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,98,108,115
258,2,4,10,15,23,27,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,108,114
259,2,4,10,15,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,108,115
260,2,6,10,13,23,27,34,36,39,44,52,57,59,65,67,76,85,86,90,93,99,107,114
261,1,3,10,15,23,25,34,36,38,40,52,54,59,63,67,76,85,86,90,93,98,110,114
262,2,3,9,15,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,108,114
263,2,3,10,15,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,107,115
264,2,6,11,15,23,27,34,37,38,44,53,56,59,63,67,76,85,86,90,93,100,110,116
265,2,6,11,16,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,98,110,113
266,2,6,9,16,24,28,34,37,39,43,53,54,59,63,67,76,85,86,90,94,98,109,114
267,2,3,10,14,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,99,107,115
268,2,4,9,15,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,107,115
269,1,6,10,13,23,25,34,36,38,44,52,54,59,63,67,76,85,86,90,93,98,107,113
270,2,3,9,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,108,115
271,1,6,9,13,23,25,34,36,38,44,52,54,59,63,67,76,85,86,90,93,98,110,113
272,2,3,10,15,23,27,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,107,114
273,2,3,10,14,23,26,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,108,115
274,2,6,10,14,23,26,34,36,39,41,52,57,59,65,67,76,85,86,90,93,99,107,117
275,2,3,10,13,23,26,34,36,39,44,52,57,59,65,67,76,85,86,90,93,99,107,117
276,2,6,10,13,23,26,34,36,39,44,52,57,59,65,67,76,85,86,90,93,99,111,114
277,2,3,10,15,23,26,34,36,39,44,52,55,59,63,67,76,85,86,90,93,99,108,115
278,2,6,11,13,24,28,34,37,39,45,53,54,59,63,67,76,85,86,90,94,98,107,114
279,2,3,9,14,23,27,34,36,39,40,52,55,59,63,67,76,85,86,90,93,99,108,115
280,1,3,10,15,23,25,34,36,38,44,52,54,59,63,67,76,85,86,90,93,99,107,114
281,2,4,10,14,23,26,34,36,39,41,52,55,59,63,67,76,85,86,90,93,99,108,115
282,2,5,11,13,24,28,34,36,38,43,52,54,59,63,67,76,85,86,90,93,99,110,113
283,2,3,9,14,23,27,34,36,39,40,52,55,59,63,67,76,85,86,90,93,98,107,115
284,2,4,10,15,23,27,34,36,39,41,52,55,59,63,67,76,85,86,90,93,98,108,115
285,2,6,10,13,23,26,34,36,39,41,52,57,59,65,67,76,85,86,90,93,98,107,114
286,2,4,10,14,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,107,115
287,2,4,10,15,23,26,34,36,39,42,52,55,59,63,67,76,85,86,90,93,98,107,114
288,2,3,10,13,23,27,34,36,39,41,52,57,59,65,67,76,85,86,90,93,99,111,117
289,2,6,11,16,24,28,34,36,38,43,52,54,59,63,67,76,85,86,90,93,99,111,113
290,2,3,11,16,24,28,34,36,38,42,52,54,59,63,67,76,85,86,90,93,98,111,113
